/Library/Frameworks/Python.framework/Versions/3.6/bin/python3.6 /Users/mark/PycharmProjects/NotMnist/train.py
2017-08-11 07:21:48.073255: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073270: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073273: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073277: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
(200000, 28, 28, 1)
41600	 step, accuracy 89.0%
41700	 step, accuracy 89.5%
41800	 step, accuracy 90.5%
41900	 step, accuracy 86.0%
42000	 step, accuracy 87.5%
42100	 step, accuracy 88.0%
42200	 step, accuracy 87.5%
42300	 step, accuracy 87.5%
42400	 step, accuracy 87.5%
42500	 step, accuracy 88.5%
42600	 step, accuracy 88.5%
42700	 step, accuracy 90.5%
42800	 step, accuracy 89.0%
42900	 step, accuracy 86.0%
43000	 step, accuracy 87.0%
43100	 step, accuracy 87.5%
43200	 step, accuracy 90.0%
43300	 step, accuracy 89.5%
43400	 step, accuracy 84.5%
43500	 step, accuracy 88.0%
43600	 step, accuracy 91.5%
Recording Test accuracy: 94.8%
43700	 step, accuracy 91.0%
Recording Test accuracy: 94.7%
43800	 step, accuracy 90.0%
43900	 step, accuracy 86.0%
44000	 step, accuracy 87.5%
44100	 step, accuracy 89.0%
44200	 step, accuracy 88.5%
44300	 step, accuracy 88.0%
44400	 step, accuracy 86.0%
44500	 step, accuracy 86.5%
44600	 step, accuracy 90.5%
44700	 step, accuracy 90.0%
44800	 step, accuracy 90.5%
44900	 step, accuracy 86.5%
45000	 step, accuracy 88.5%
45100	 step, accuracy 87.0%
45200	 step, accuracy 88.5%
45300	 step, accuracy 89.0%
45400	 step, accuracy 87.0%
45500	 step, accuracy 89.0%
45600	 step, accuracy 89.5%
45700	 step, accuracy 89.5%
45800	 step, accuracy 90.0%
45900	 step, accuracy 87.0%
46000	 step, accuracy 88.0%
46100	 step, accuracy 87.5%
46200	 step, accuracy 88.0%
46300	 step, accuracy 88.5%
46400	 step, accuracy 88.0%
46500	 step, accuracy 87.5%
46600	 step, accuracy 86.5%
46700	 step, accuracy 90.0%
46800	 step, accuracy 90.0%
46900	 step, accuracy 84.5%
47000	 step, accuracy 88.0%
47100	 step, accuracy 86.5%
47200	 step, accuracy 86.0%
47300	 step, accuracy 90.0%
47400	 step, accuracy 87.5%
47500	 step, accuracy 88.5%
47600	 step, accuracy 90.0%
47700	 step, accuracy 91.0%
Recording Test accuracy: 94.7%
47800	 step, accuracy 87.0%
47900	 step, accuracy 85.5%
48000	 step, accuracy 91.0%
Recording Test accuracy: 94.8%
48100	 step, accuracy 87.0%
48200	 step, accuracy 88.5%
48300	 step, accuracy 88.5%
48400	 step, accuracy 87.5%
48500	 step, accuracy 88.0%
48600	 step, accuracy 89.5%
48700	 step, accuracy 90.5%
48800	 step, accuracy 88.5%
48900	 step, accuracy 87.5%
49000	 step, accuracy 86.5%
49100	 step, accuracy 86.5%
49200	 step, accuracy 88.5%
49300	 step, accuracy 88.0%
49400	 step, accuracy 87.5%
49500	 step, accuracy 90.5%
49600	 step, accuracy 89.0%
49700	 step, accuracy 91.5%
Recording Test accuracy: 95.0%
49800	 step, accuracy 89.5%
49900	 step, accuracy 89.0%
50000	 step, accuracy 87.0%
50100	 step, accuracy 89.0%
50200	 step, accuracy 88.5%
50300	 step, accuracy 89.0%
50400	 step, accuracy 86.0%
50500	 step, accuracy 89.5%
50600	 step, accuracy 90.0%
50700	 step, accuracy 89.5%
50800	 step, accuracy 89.5%
50900	 step, accuracy 85.5%
51000	 step, accuracy 89.5%
51100	 step, accuracy 88.0%
51200	 step, accuracy 87.5%
51300	 step, accuracy 90.0%
51400	 step, accuracy 87.5%
51500	 step, accuracy 89.0%
51600	 step, accuracy 89.0%
51700	 step, accuracy 90.0%
51800	 step, accuracy 91.0%
Recording Test accuracy: 95.0%
51900	 step, accuracy 87.0%
52000	 step, accuracy 88.0%
52100	 step, accuracy 89.5%
52200	 step, accuracy 88.5%
52300	 step, accuracy 89.5%
52400	 step, accuracy 87.5%
52500	 step, accuracy 89.0%
52600	 step, accuracy 90.0%
52700	 step, accuracy 90.5%
52800	 step, accuracy 90.0%
52900	 step, accuracy 88.0%
53000	 step, accuracy 88.5%
53100	 step, accuracy 87.5%
53200	 step, accuracy 90.0%
53300	 step, accuracy 90.0%
53400	 step, accuracy 88.5%
53500	 step, accuracy 90.0%
53600	 step, accuracy 89.5%
53700	 step, accuracy 91.0%
Recording Test accuracy: 95.0%
53800	 step, accuracy 90.0%
53900	 step, accuracy 86.0%
54000	 step, accuracy 90.0%
54100	 step, accuracy 88.0%
54200	 step, accuracy 87.5%
54300	 step, accuracy 89.0%
54400	 step, accuracy 87.5%
54500	 step, accuracy 88.0%
54600	 step, accuracy 90.0%
54700	 step, accuracy 90.5%
54800	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
54900	 step, accuracy 88.0%
55000	 step, accuracy 87.5%
55100	 step, accuracy 88.5%
55200	 step, accuracy 88.0%
55300	 step, accuracy 89.0%
55400	 step, accuracy 86.5%
55500	 step, accuracy 89.5%
55600	 step, accuracy 89.5%
55700	 step, accuracy 89.0%
55800	 step, accuracy 88.5%
55900	 step, accuracy 87.0%
56000	 step, accuracy 88.5%
56100	 step, accuracy 87.0%
56200	 step, accuracy 87.5%
56300	 step, accuracy 89.0%
56400	 step, accuracy 87.0%
56500	 step, accuracy 90.0%
56600	 step, accuracy 90.5%
56700	 step, accuracy 91.5%
Recording Test accuracy: 94.9%
56800	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
56900	 step, accuracy 85.5%
57000	 step, accuracy 88.0%
57100	 step, accuracy 89.0%
57200	 step, accuracy 88.5%
57300	 step, accuracy 89.0%
57400	 step, accuracy 88.0%
57500	 step, accuracy 90.0%
57600	 step, accuracy 92.5%
Recording Test accuracy: 95.2%
57700	 step, accuracy 91.0%
Recording Test accuracy: 95.2%
57800	 step, accuracy 90.0%
57900	 step, accuracy 88.5%
58000	 step, accuracy 89.5%
58100	 step, accuracy 87.5%
58200	 step, accuracy 90.0%
58300	 step, accuracy 89.5%
58400	 step, accuracy 87.5%
58500	 step, accuracy 88.0%
58600	 step, accuracy 88.5%
58700	 step, accuracy 91.0%
Recording Test accuracy: 95.2%
58800	 step, accuracy 90.0%
58900	 step, accuracy 87.5%
59000	 step, accuracy 88.5%
59100	 step, accuracy 88.0%
59200	 step, accuracy 88.5%
59300	 step, accuracy 91.0%
Recording Test accuracy: 95.1%
59400	 step, accuracy 87.5%
59500	 step, accuracy 89.0%
59600	 step, accuracy 89.0%
59700	 step, accuracy 90.5%
59800	 step, accuracy 90.5%
59900	 step, accuracy 86.5%
60000	 step, accuracy 87.5%
60100	 step, accuracy 87.5%
60200	 step, accuracy 90.5%
60300	 step, accuracy 90.5%
60400	 step, accuracy 90.0%
60500	 step, accuracy 87.0%
60600	 step, accuracy 90.0%
60700	 step, accuracy 90.0%
60800	 step, accuracy 90.5%
60900	 step, accuracy 87.0%
61000	 step, accuracy 90.0%
61100	 step, accuracy 88.0%
61200	 step, accuracy 87.0%
61300	 step, accuracy 91.5%
Recording Test accuracy: 95.4%
61400	 step, accuracy 89.0%
61500	 step, accuracy 90.0%
61600	 step, accuracy 90.0%
61700	 step, accuracy 90.0%
61800	 step, accuracy 90.5%
61900	 step, accuracy 88.5%
62000	 step, accuracy 88.5%
62100	 step, accuracy 87.5%
62200	 step, accuracy 87.5%
62300	 step, accuracy 89.5%
62400	 step, accuracy 88.0%
62500	 step, accuracy 89.5%
62600	 step, accuracy 86.0%
62700	 step, accuracy 89.5%
62800	 step, accuracy 90.5%
62900	 step, accuracy 88.5%
63000	 step, accuracy 88.5%
63100	 step, accuracy 88.5%
63200	 step, accuracy 89.5%
63300	 step, accuracy 91.0%
Recording Test accuracy: 95.3%
63400	 step, accuracy 88.5%
63500	 step, accuracy 90.0%
63600	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
63700	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
63800	 step, accuracy 91.0%
Recording Test accuracy: 95.3%
63900	 step, accuracy 86.5%
64000	 step, accuracy 87.0%
64100	 step, accuracy 89.0%
64200	 step, accuracy 88.0%
64300	 step, accuracy 90.0%
64400	 step, accuracy 87.5%
64500	 step, accuracy 90.0%
64600	 step, accuracy 90.5%
64700	 step, accuracy 91.5%
Recording Test accuracy: 95.4%
64800	 step, accuracy 90.0%
64900	 step, accuracy 88.5%
65000	 step, accuracy 88.0%
65100	 step, accuracy 88.5%
65200	 step, accuracy 89.5%
65300	 step, accuracy 89.5%
65400	 step, accuracy 87.0%
65500	 step, accuracy 88.5%
65600	 step, accuracy 88.5%
65700	 step, accuracy 89.5%
